Name,long,Lat
Ceratocephale loveni,7.14,62.555
Ceratocephale loveni,7.141,62.289
Ceratocephale loveni,7.141,58.02
Ceratocephale loveni,7.142,62.536
Ceratocephale loveni,7.142,58.018
Ceratocephale loveni,7.169,62.81
Ceratocephale loveni,7.174,67.136
Ceratocephale loveni,7.183,64.287
Ceratocephale loveni,7.19,64.269
Ceratocephale loveni,7.195,64.27
Ceratocephale loveni,7.196,64.275
Ceratocephale loveni,7.198,64.273
Ceratocephale loveni,7.202,64.269
Ceratocephale loveni,7.203,64.273
Ceratocephale loveni,7.203,64.268
Ceratocephale loveni,7.204,64.267
Ceratocephale loveni,7.207,64.274
Ceratocephale loveni,7.208,64.263
Ceratocephale loveni,7.21,64.269
Ceratocephale loveni,7.213,62.731
Ceratocephale loveni,7.217,64.254
Ceratocephale loveni,7.222,62.734
Ceratocephale loveni,7.227,62.735
Ceratocephale loveni,7.235,62.619
Ceratocephale loveni,7.237,64.278
Ceratocephale loveni,7.291,62.693
Ceratocephale loveni,7.294,62.286
Ceratocephale loveni,7.3,65.332
Ceratocephale loveni,7.306,65.328
Ceratocephale loveni,7.308,65.322
Ceratocephale loveni,7.321,65.328
Ceratocephale loveni,7.321,62.673
Ceratocephale loveni,7.324,65.329
Ceratocephale loveni,7.325,65.329
Ceratocephale loveni,7.326,65.329
Ceratocephale loveni,7.326,65.323
Ceratocephale loveni,7.326,62.673
Ceratocephale loveni,7.331,65.332
Ceratocephale loveni,7.331,65.319
Ceratocephale abyssorum,7.342,-28.068
Ceratocephale loveni,7.343,62.748
Ceratocephale loveni,7.355,64.195
Ceratocephale loveni,7.359,62.975
Ceratocephale loveni,7.372,65.027
Ceratocephale loveni,7.372,62.6
Ceratocephale loveni,7.425,62.962
Ceratocephale loveni,7.434,65.587
Ceratocephale loveni,7.441,62.961
Ceratocephale loveni,7.447,62.958
Ceratocephale loveni,7.448,62.96
Ceratocephale loveni,7.454,62.957
Ceratocephale loveni,7.456,62.955
Ceratocephale loveni,7.46,62.953
Ceratocephale loveni,7.468,62.646
Ceratocephale loveni,7.491,62.772
Ceratocephale loveni,7.495,58.007
Ceratocephale loveni,7.498,58.015
Ceratocephale loveni,7.546,64.411
Ceratocephale loveni,7.564,62.933
Ceratocephale loveni,7.673,63.102
Ceratocephale loveni,7.683,63.039
Ceratocephale loveni,7.685,63.031
Ceratocephale loveni,7.698,63.032
Ceratocephale loveni,7.701,63.03
Ceratocephale loveni,7.711,65.796
Ceratocephale loveni,7.713,63.028
Ceratocephale loveni,7.716,63.028
Ceratocephale loveni,7.718,64.253
Ceratocephale loveni,7.719,63.026
Ceratocephale loveni,7.728,64.313
Ceratocephale loveni,7.752,63.097
Ceratocephale loveni,7.753,63.097
Ceratocephale loveni,7.755,62.999
Ceratocephale loveni,7.76,63.1
Ceratocephale loveni,7.762,62.985
Ceratocephale loveni,7.767,63.102
Ceratocephale loveni,7.771,64.355
Ceratocephale loveni,7.772,62.982
Ceratocephale loveni,7.775,63.102
Ceratocephale loveni,7.843,64.429
Ceratocephale loveni,7.845,64.429
Ceratocephale loveni,7.885,62.74
Ceratocephale loveni,7.889,62.967
Ceratocephale loveni,7.911,63.074
Ceratocephale loveni,7.912,63.072
Ceratocephale loveni,7.913,63.079
Ceratocephale loveni,7.919,63.087
Ceratocephale loveni,7.92,63.08
Ceratocephale loveni,7.92,63.075
Ceratocephale abyssorum,8,-5
Ceratocephale loveni,8.012,63.127
Ceratocephale loveni,8.022,63.134
Ceratocephale loveni,8.033,58.118
Ceratocephale loveni,8.046,62.96
Ceratocephale loveni,8.051,62.958
Ceratocephale loveni,8.054,62.959
Ceratocephale loveni,8.059,62.96
Ceratocephale loveni,8.077,62.95
Ceratocephale loveni,8.077,62.945
Ceratocephale loveni,8.079,62.946
Ceratocephale loveni,8.088,62.939
Ceratocephale loveni,8.094,66.047
Ceratocephale loveni,8.098,64.17
Ceratocephale loveni,8.114,66.051
Ceratocephale loveni,8.114,62.905
Ceratocephale loveni,8.118,63.147
Ceratocephale loveni,8.12,62.9
Ceratocephale loveni,8.138,62.886
Ceratocephale loveni,8.14,62.887
Ceratocephale loveni,8.144,63.15
Ceratocephale loveni,8.147,63.083
Ceratocephale loveni,8.148,63.07
Ceratocephale loveni,8.149,62.866
Ceratocephale loveni,8.15,63.075
Ceratocephale loveni,8.155,63.086
Ceratocephale loveni,8.155,63.076
Ceratocephale loveni,8.155,62.864
Ceratocephale loveni,8.163,63.103
Ceratocephale loveni,8.192,63.073
Ceratocephale loveni,8.204,63.043
Ceratocephale loveni,8.209,63.046
Ceratocephale loveni,8.217,63.044
Ceratocephale loveni,8.25,63.221
Ceratocephale loveni,8.272,62.786
Ceratocephale loveni,8.273,63.386
Ceratocephale loveni,8.273,62.784
Ceratocephale loveni,8.299,62.992
Ceratocephale loveni,8.325,63
Ceratocephale loveni,8.327,63.293
Ceratocephale loveni,8.327,63.001
Ceratocephale loveni,8.331,63.26
Ceratocephale abyssorum,8.333,-5.85
Ceratocephale loveni,8.337,55.517
Ceratocephale abyssorum,8.342,-5.85
Ceratocephale loveni,8.344,55.512
Ceratocephale abyssorum,8.347,-5.847
Ceratocephale loveni,8.355,55.513
Ceratocephale abyssorum,8.36,-5.832
Ceratocephale abyssorum,8.363,-5.85
Ceratocephale loveni,8.391,63.296
Ceratocephale loveni,8.398,63.288
Ceratocephale loveni,8.406,63.298
Ceratocephale loveni,8.407,56.613
Ceratocephale loveni,8.413,63.297
Ceratocephale loveni,8.414,63.299
Ceratocephale loveni,8.425,63.298
Ceratocephale loveni,8.427,63.3
Ceratocephale loveni,8.431,63.298
Ceratocephale loveni,8.437,63.153
Ceratocephale loveni,8.446,63.147
Ceratocephale loveni,8.453,63.147
Ceratocephale loveni,8.472,63.407
Ceratocephale loveni,8.476,63.41
Ceratocephale loveni,8.554,63.404
Ceratocephale loveni,8.595,63.176
Ceratocephale loveni,8.61,63.177
Ceratocephale loveni,8.623,63.177
Ceratocephale loveni,8.628,63.178
Ceratocephale loveni,8.629,58.325
Ceratocephale loveni,8.639,63.18
Ceratocephale loveni,8.72,63.428
Ceratocephale loveni,8.72,58.37
Ceratocephale loveni,8.726,58.37
Ceratocephale loveni,8.727,63.461
Ceratocephale loveni,8.741,63.469
Ceratocephale loveni,8.763,58.396
Ceratocephale loveni,8.857,63.444
Ceratocephale loveni,8.889,63.416
Ceratocephale loveni,8.928,58.347
Ceratocephale loveni,8.938,58.328
Ceratocephale loveni,8.939,63.468
Ceratocephale loveni,8.941,58.444
Ceratocephale loveni,8.963,63.443
Ceratocephale loveni,8.967,63.46
Ceratocephale loveni,8.98,58.42
Ceratocephale loveni,8.989,63.621
Ceratocephale abyssorum,9,-7
Ceratocephale loveni,9.004,63.617
Ceratocephale loveni,9.03,58.404
Ceratocephale loveni,9.031,63.609
Ceratocephale loveni,9.031,58.404
Ceratocephale loveni,9.069,63.474
Ceratocephale loveni,9.082,63.453
Ceratocephale loveni,9.091,63.457
Ceratocephale loveni,9.094,63.451
Ceratocephale loveni,9.098,63.479
Ceratocephale loveni,9.109,63.47
Ceratocephale loveni,9.111,63.475
Ceratocephale loveni,9.112,63.473
Ceratocephale loveni,9.114,63.935
Ceratocephale loveni,9.12,63.452
Ceratocephale loveni,9.122,63.939
Ceratocephale loveni,9.13,63.597
Ceratocephale loveni,9.132,63.941
Ceratocephale loveni,9.169,63.385
Ceratocephale loveni,9.174,63.385
Ceratocephale loveni,9.177,63.388
Ceratocephale loveni,9.182,63.381
Ceratocephale loveni,9.191,63.633
Ceratocephale loveni,9.193,63.39
Ceratocephale loveni,9.195,63.346
Ceratocephale loveni,9.203,63.635
Ceratocephale loveni,9.213,63.36
Ceratocephale loveni,9.23,63.348
Ceratocephale loveni,9.231,63.358
Ceratocephale loveni,9.233,63.364
Ceratocephale loveni,9.234,63.353
Ceratocephale loveni,9.328,63.594
Ceratocephale loveni,9.333,63.592
Ceratocephale loveni,9.345,63.596
Ceratocephale loveni,9.353,58.22
Ceratocephale loveni,9.408,63.569
Ceratocephale loveni,9.411,63.568
Ceratocephale loveni,9.411,63.563
Ceratocephale loveni,9.412,63.574
Ceratocephale loveni,9.414,63.565
Ceratocephale loveni,9.418,63.561
Ceratocephale loveni,9.42,63.587
Ceratocephale loveni,9.421,63.566
Ceratocephale loveni,9.421,63.561
Ceratocephale loveni,9.423,63.564
Ceratocephale loveni,9.427,63.564
Ceratocephale loveni,9.428,63.584
Ceratocephale loveni,9.464,63.594
Ceratocephale loveni,9.466,63.566
Ceratocephale loveni,9.471,63.571
Ceratocephale loveni,9.504,63.577
Ceratocephale loveni,9.508,63.802
Ceratocephale loveni,9.625,63.637
Ceratocephale loveni,9.628,63.875
Ceratocephale loveni,9.665,63.87
Ceratocephale loveni,9.784,63.682
Ceratocephale loveni,9.813,63.701
Ceratocephale loveni,9.861,63.975
Ceratocephale loveni,9.865,63.977
Ceratocephale loveni,9.87,63.98
Ceratocephale loveni,9.873,63.981
Ceratocephale loveni,9.874,63.898
Ceratocephale loveni,9.875,63.949
Ceratocephale loveni,9.876,63.947
Ceratocephale loveni,9.877,63.907
Ceratocephale loveni,9.889,63.94
Ceratocephale loveni,9.89,63.942
Ceratocephale loveni,9.894,63.991
Ceratocephale loveni,9.898,63.957
Ceratocephale loveni,9.912,64.076
Ceratocephale loveni,9.931,63.972
Ceratocephale loveni,9.938,63.97
Ceratocephale loveni,9.988,64.019
Ceratocephale loveni,9.992,63.938
Ceratocephale abyssorum,9.995,-7.67
Ceratocephale abyssorum,9.995,-7.675
Ceratocephale abyssorum,9.998,-7.667
Ceratocephale abyssorum,10,-7
Ceratocephale abyssorum,10.007,-7.665
Ceratocephale loveni,10.019,63.947
Ceratocephale loveni,10.045,64.023
Ceratocephale loveni,10.063,64.168
Ceratocephale loveni,10.065,64.127
Ceratocephale loveni,10.074,58.511
Ceratocephale loveni,10.093,64.173
Ceratocephale loveni,10.097,64.101
Ceratocephale loveni,10.12,64.096
Ceratocephale loveni,10.126,64.183
Ceratocephale loveni,10.133,64.185
Ceratocephale loveni,10.134,64.149
Ceratocephale loveni,10.136,64.188
Ceratocephale loveni,10.143,64.185
Ceratocephale loveni,10.161,63.32
Ceratocephale loveni,10.163,64.085
Ceratocephale loveni,10.166,64.088
Ceratocephale loveni,10.192,58.483
Ceratocephale loveni,10.213,63.479
Ceratocephale loveni,10.226,58.666
Ceratocephale loveni,10.228,58.448
Ceratocephale loveni,10.236,63.479
Ceratocephale loveni,10.25,59.058
Ceratocephale loveni,10.26,64.235
Ceratocephale loveni,10.263,57.637
Ceratocephale loveni,10.264,64.239
Ceratocephale loveni,10.267,58.5
Ceratocephale loveni,10.272,64.227
Ceratocephale loveni,10.278,64.226
Ceratocephale loveni,10.28,64.224
Ceratocephale loveni,10.287,64.321
Ceratocephale loveni,10.287,64.316
Ceratocephale loveni,10.288,64.223
Ceratocephale loveni,10.292,64.221
Ceratocephale loveni,10.293,64.317
Ceratocephale loveni,10.294,64.318
Ceratocephale loveni,10.297,59.529
Ceratocephale loveni,10.3,57.52
Ceratocephale loveni,10.302,64.32
Ceratocephale loveni,10.321,64.288
Ceratocephale loveni,10.34,63.455
Ceratocephale loveni,10.344,64.299
Ceratocephale loveni,10.345,64.321
Ceratocephale loveni,10.35,58.533
Ceratocephale loveni,10.357,63.452
Ceratocephale loveni,10.362,59.494
Ceratocephale loveni,10.372,59.013
Ceratocephale loveni,10.374,59.485
Ceratocephale loveni,10.395,58.563
Ceratocephale loveni,10.397,58.372
Ceratocephale loveni,10.401,58.323
Ceratocephale loveni,10.401,58.319
Ceratocephale loveni,10.41,58.261
Ceratocephale loveni,10.418,63.473
Ceratocephale loveni,10.421,59.628
Ceratocephale loveni,10.425,59.458
Ceratocephale loveni,10.426,58.308
Ceratocephale loveni,10.434,58.264
Ceratocephale loveni,10.438,63.458
Ceratocephale loveni,10.44,63.463
Ceratocephale loveni,10.442,58.329
Ceratocephale loveni,10.445,58.377
Ceratocephale loveni,10.448,58.477
Ceratocephale loveni,10.45,58.55
Ceratocephale loveni,10.453,58.413
Ceratocephale loveni,10.458,59.487
Ceratocephale loveni,10.458,58.26
Ceratocephale loveni,10.46,58.355
Ceratocephale loveni,10.46,58.349
Ceratocephale loveni,10.461,58.35
Ceratocephale loveni,10.482,58.285
Ceratocephale loveni,10.487,59.475
Ceratocephale loveni,10.49,58.426
Ceratocephale loveni,10.495,58.287
Ceratocephale loveni,10.498,58.302
Ceratocephale loveni,10.503,58.313
Ceratocephale loveni,10.503,58.294
Ceratocephale loveni,10.504,58.391
Ceratocephale loveni,10.505,58.312
Ceratocephale loveni,10.506,58.299
Ceratocephale loveni,10.506,58.29
Ceratocephale loveni,10.506,58.289
Ceratocephale loveni,10.508,58.298
Ceratocephale loveni,10.509,58.292
Ceratocephale loveni,10.511,58.294
Ceratocephale loveni,10.512,58.289
Ceratocephale loveni,10.512,58.286
Ceratocephale loveni,10.516,58.294
Ceratocephale loveni,10.517,58.298
Ceratocephale loveni,10.517,58.294
Ceratocephale loveni,10.518,58.403
Ceratocephale loveni,10.52,58.289
Ceratocephale loveni,10.524,58.416
Ceratocephale loveni,10.526,58.403
Ceratocephale loveni,10.529,58.915
Ceratocephale loveni,10.536,58.319
Ceratocephale loveni,10.539,58.403
Ceratocephale loveni,10.543,59.426
Ceratocephale loveni,10.544,59.327
Ceratocephale loveni,10.545,58.232
Ceratocephale loveni,10.547,58.469
Ceratocephale loveni,10.55,58.567
Ceratocephale loveni,10.551,58.352
Ceratocephale loveni,10.551,58.298
Ceratocephale loveni,10.552,58.298
Ceratocephale loveni,10.552,58.28
Ceratocephale loveni,10.553,58.299
Ceratocephale loveni,10.555,58.505
Ceratocephale loveni,10.556,59.401
Ceratocephale loveni,10.556,58.353
Ceratocephale loveni,10.559,59.682
Ceratocephale loveni,10.559,58.503
Ceratocephale loveni,10.559,58.434
Ceratocephale loveni,10.561,58.464
Ceratocephale loveni,10.561,58.435
Ceratocephale loveni,10.561,58.433
Ceratocephale loveni,10.563,58.432
Ceratocephale loveni,10.565,59.331
Ceratocephale loveni,10.565,58.498
Ceratocephale loveni,10.566,58.507
Ceratocephale loveni,10.567,58.508
Ceratocephale loveni,10.57,57.587
Ceratocephale loveni,10.572,58.248
Ceratocephale loveni,10.572,58.246
Ceratocephale loveni,10.573,58.955
Ceratocephale loveni,10.574,59.784
Ceratocephale loveni,10.574,58.464
Ceratocephale loveni,10.574,58.413
Ceratocephale loveni,10.575,58.466
Ceratocephale loveni,10.576,58.452
Ceratocephale loveni,10.579,58.864
Ceratocephale loveni,10.58,58.43
Ceratocephale loveni,10.585,59.359
Ceratocephale loveni,10.585,58.484
Ceratocephale loveni,10.585,58.483
Ceratocephale loveni,10.586,58.483
Ceratocephale loveni,10.59,58.439
Ceratocephale loveni,10.592,58.479
Ceratocephale loveni,10.592,58.466
Ceratocephale loveni,10.594,59.308
Ceratocephale loveni,10.596,59.312
Ceratocephale loveni,10.601,58.472
Ceratocephale loveni,10.606,58.487
Ceratocephale loveni,10.61,59.318
Ceratocephale loveni,10.611,64.755
Ceratocephale loveni,10.616,58.451
Ceratocephale loveni,10.617,63.441
Ceratocephale loveni,10.617,58.533
Ceratocephale loveni,10.617,58.458
Ceratocephale loveni,10.618,58.471
Ceratocephale loveni,10.62,59.641
Ceratocephale loveni,10.62,59.518
Ceratocephale loveni,10.622,58.416
Ceratocephale loveni,10.626,58.227
Ceratocephale loveni,10.628,59.634
Ceratocephale loveni,10.63,58.879
Ceratocephale loveni,10.632,58.452
Ceratocephale loveni,10.633,58.451
Ceratocephale loveni,10.635,59.591
Ceratocephale loveni,10.636,59.635
Ceratocephale loveni,10.638,59.556
Ceratocephale loveni,10.639,58.947
Ceratocephale loveni,10.639,58.946
Ceratocephale loveni,10.64,59.237
Ceratocephale loveni,10.641,59.595
Ceratocephale loveni,10.643,59.274
Ceratocephale loveni,10.649,59.283
Ceratocephale loveni,10.65,58.442
Ceratocephale loveni,10.653,58.672
Ceratocephale loveni,10.657,59.519
Ceratocephale loveni,10.664,58.573
Ceratocephale loveni,10.666,59.449
Ceratocephale loveni,10.666,58.727
Ceratocephale loveni,10.667,59.454
Ceratocephale loveni,10.669,59.458
Ceratocephale loveni,10.67,59.476
Ceratocephale loveni,10.672,58.817
Ceratocephale loveni,10.678,59.484
Ceratocephale loveni,10.682,64.427
Ceratocephale loveni,10.683,58.628
Ceratocephale loveni,10.686,59.186
Ceratocephale loveni,10.689,59.004
Ceratocephale loveni,10.723,58.172
Ceratocephale loveni,10.726,63.478
Ceratocephale loveni,10.727,58.661
Ceratocephale loveni,10.731,58.745
Ceratocephale loveni,10.738,58.727
Ceratocephale loveni,10.746,58.181
Ceratocephale loveni,10.747,64.422
Ceratocephale loveni,10.75,58.683
Ceratocephale loveni,10.76,59.041
Ceratocephale loveni,10.762,58.85
Ceratocephale loveni,10.778,58.856
Ceratocephale loveni,10.783,58.683
Ceratocephale loveni,10.787,63.449
Ceratocephale loveni,10.789,63.438
Ceratocephale loveni,10.792,58.542
Ceratocephale loveni,10.792,58.541
Ceratocephale loveni,10.809,58.124
Ceratocephale loveni,10.817,63.458
Ceratocephale loveni,10.817,58.867
Ceratocephale loveni,10.82,64.765
Ceratocephale loveni,10.826,58.124
Ceratocephale loveni,10.833,58.25
Ceratocephale loveni,10.835,58.197
Ceratocephale loveni,10.836,64.769
Ceratocephale loveni,10.872,58.702
Ceratocephale loveni,10.884,58.909
Ceratocephale loveni,10.887,58.919
Ceratocephale loveni,10.89,58.918
Ceratocephale loveni,10.891,58.181
Ceratocephale loveni,10.895,63.549
Ceratocephale loveni,10.897,57.638
Ceratocephale loveni,10.899,58.789
Ceratocephale loveni,10.9,63.551
Ceratocephale loveni,10.904,58.933
Ceratocephale loveni,10.906,58.731
Ceratocephale loveni,10.907,64.807
Ceratocephale loveni,10.923,64.558
Ceratocephale loveni,10.933,64.817
Ceratocephale loveni,10.945,58.926
Ceratocephale loveni,10.963,59.145
Ceratocephale loveni,10.991,64.805
Ceratocephale loveni,10.992,58.96
Ceratocephale loveni,11,59
Ceratocephale loveni,11.002,58.951
Ceratocephale loveni,11.01,64.806
Ceratocephale loveni,11.019,64.8
Ceratocephale loveni,11.02,58.764
Ceratocephale loveni,11.02,58.123
Ceratocephale loveni,11.023,58.965
Ceratocephale loveni,11.023,58.737
Ceratocephale loveni,11.026,56.442
Ceratocephale loveni,11.029,58.951
Ceratocephale loveni,11.032,58.744
Ceratocephale loveni,11.036,58.913
Ceratocephale loveni,11.042,64.806
Ceratocephale loveni,11.044,58.915
Ceratocephale loveni,11.045,58.758
Ceratocephale loveni,11.045,58.65
Ceratocephale loveni,11.051,58.969
Ceratocephale loveni,11.051,58.906
Ceratocephale loveni,11.053,58.91
Ceratocephale loveni,11.054,58.96
Ceratocephale loveni,11.055,58.914
Ceratocephale loveni,11.06,58.945
Ceratocephale loveni,11.061,58.936
Ceratocephale loveni,11.068,58.75
Ceratocephale loveni,11.069,58.783
Ceratocephale loveni,11.072,58.972
Ceratocephale loveni,11.075,58.949
Ceratocephale loveni,11.077,58.892
Ceratocephale loveni,11.082,56.906
Ceratocephale loveni,11.083,58.95
Ceratocephale loveni,11.083,58.823
Ceratocephale loveni,11.083,58.809
Ceratocephale loveni,11.084,58.817
Ceratocephale loveni,11.087,58.902
Ceratocephale loveni,11.088,58.824
Ceratocephale loveni,11.088,58.823
Ceratocephale loveni,11.091,58.97
Ceratocephale loveni,11.091,58.969
Ceratocephale loveni,11.096,58.872
Ceratocephale loveni,11.096,58.851
Ceratocephale loveni,11.098,58.835
Ceratocephale loveni,11.102,63.82
Ceratocephale loveni,11.102,58.817
Ceratocephale loveni,11.105,63.975
Ceratocephale loveni,11.105,58.84
Ceratocephale loveni,11.106,63.971
Ceratocephale loveni,11.109,58.997
Ceratocephale loveni,11.111,58.869
Ceratocephale loveni,11.112,58.869
Ceratocephale loveni,11.114,58.809
Ceratocephale loveni,11.136,63.979
Ceratocephale loveni,11.146,63.717
Ceratocephale loveni,11.153,64.796
Ceratocephale loveni,11.164,64.754
Ceratocephale loveni,11.166,63.953
Ceratocephale loveni,11.167,58.5
Ceratocephale loveni,11.17,64.802
Ceratocephale loveni,11.176,64.805
Ceratocephale loveni,11.178,63.744
Ceratocephale loveni,11.179,58.072
Ceratocephale loveni,11.183,63.73
,11.193,-17.553
,11.223,-7.519
,11.262,-7.503
Ceratocephale loveni,11.276,64.598
,11.284,-7.306
Ceratocephale loveni,11.286,64.593
Ceratocephale loveni,11.31,64.47
,11.356,-7.184
,11.362,-7.186
Ceratocephale loveni,11.386,63.784
,11.392,-7.307
,11.398,-7.319
,11.399,-7.319
,11.401,-7.323
Ceratocephale loveni,11.406,64.741
Ceratocephale loveni,11.425,57.688
Ceratocephale loveni,11.433,58.25
Ceratocephale loveni,11.439,64.972
Ceratocephale loveni,11.447,64.731
Ceratocephale loveni,11.449,64.973
Ceratocephale loveni,11.449,57.323
Ceratocephale loveni,11.456,64.975
Ceratocephale loveni,11.459,64.976
Ceratocephale loveni,11.472,64.946
Ceratocephale loveni,11.472,58.267
Ceratocephale loveni,11.479,64.964
Ceratocephale loveni,11.485,64.948
Ceratocephale loveni,11.489,57.385
Ceratocephale loveni,11.489,57.276
Ceratocephale loveni,11.506,58.237
,11.513,-7.45
Ceratocephale loveni,11.514,58.3
Ceratocephale loveni,11.514,58.288
Ceratocephale loveni,11.517,65.131
Ceratocephale loveni,11.518,65.13
Ceratocephale loveni,11.52,58.85
Ceratocephale loveni,11.523,58.304
Ceratocephale loveni,11.525,57.55
Ceratocephale loveni,11.526,65.137
Ceratocephale loveni,11.537,58.312
Ceratocephale loveni,11.541,58.32
Ceratocephale loveni,11.544,64.759
Ceratocephale loveni,11.545,64.759
Ceratocephale loveni,11.545,58.322
Ceratocephale loveni,11.547,58.321
Ceratocephale loveni,11.547,58.32
Ceratocephale loveni,11.563,58.347
Ceratocephale loveni,11.564,65.195
Ceratocephale loveni,11.565,58.334
Ceratocephale loveni,11.568,65.199
Ceratocephale loveni,11.569,65.2
Ceratocephale loveni,11.574,58.349
Ceratocephale loveni,11.574,58.347
Ceratocephale loveni,11.58,58.359
Ceratocephale loveni,11.585,58.347
Ceratocephale loveni,11.589,58.358
Ceratocephale loveni,11.592,58.361
Ceratocephale loveni,11.603,64.799
Ceratocephale loveni,11.605,64.971
Ceratocephale loveni,11.608,64.97
Ceratocephale loveni,11.618,64.802
Ceratocephale loveni,11.622,57.319
Ceratocephale loveni,11.623,58.389
Ceratocephale loveni,11.636,64.798
Ceratocephale loveni,11.642,57.375
Ceratocephale loveni,11.647,58.146
Ceratocephale loveni,11.649,64.779
Ceratocephale loveni,11.65,58.417
Ceratocephale loveni,11.654,64.781
Ceratocephale loveni,11.667,57.193
Ceratocephale loveni,11.667,57.192
Ceratocephale loveni,11.667,57.191
Ceratocephale loveni,11.692,64.793
Ceratocephale loveni,11.693,64.831
Ceratocephale loveni,11.696,65.195
Ceratocephale loveni,11.696,64.833
Ceratocephale loveni,11.701,64.959
Ceratocephale loveni,11.702,64.832
Ceratocephale loveni,11.71,64.835
Ceratocephale loveni,11.722,57.057
Ceratocephale loveni,11.727,65.017
Ceratocephale loveni,11.735,64.838
Ceratocephale loveni,11.781,64.789
Ceratocephale loveni,11.783,64.896
,11.783,-7.678
Ceratocephale loveni,11.794,65.111
Ceratocephale loveni,11.797,65.117
Ceratocephale loveni,11.798,65.115
Ceratocephale loveni,11.811,56.713
Ceratocephale loveni,11.837,64.797
Ceratocephale loveni,11.897,57.23
Ceratocephale loveni,11.909,64.924
Ceratocephale loveni,11.917,64.926
Ceratocephale loveni,11.923,64.929
Ceratocephale loveni,11.929,57.313
Ceratocephale loveni,12,58.417
Ceratocephale loveni,12.001,65.419
Ceratocephale loveni,12.007,65.424
Ceratocephale loveni,12.011,65.426
Ceratocephale loveni,12.012,57.337
Ceratocephale loveni,12.015,65.428
Ceratocephale loveni,12.018,57.222
Ceratocephale loveni,12.018,57.18
Ceratocephale loveni,12.02,57.12
Ceratocephale loveni,12.025,65.121
Ceratocephale loveni,12.028,57.265
Ceratocephale loveni,12.029,65.431
Ceratocephale loveni,12.034,65.133
Ceratocephale loveni,12.053,57.075
Ceratocephale loveni,12.07,65.935
Ceratocephale loveni,12.073,65.938
Ceratocephale loveni,12.077,57.012
Ceratocephale loveni,12.11,56.983
Ceratocephale loveni,12.132,65.549
Ceratocephale loveni,12.143,65.553
Ceratocephale loveni,12.169,65.503
Ceratocephale loveni,12.173,65.509
Ceratocephale loveni,12.176,65.501
Ceratocephale loveni,12.177,65.503
Ceratocephale loveni,12.179,65.769
Ceratocephale loveni,12.207,65.486
Ceratocephale loveni,12.209,56.67
Ceratocephale loveni,12.217,56.567
Ceratocephale loveni,12.233,66.106
Ceratocephale loveni,12.241,65.217
Ceratocephale loveni,12.244,65.766
Ceratocephale loveni,12.245,65.77
Ceratocephale loveni,12.245,65.768
Ceratocephale loveni,12.249,65.769
Ceratocephale loveni,12.251,65.774
Ceratocephale loveni,12.251,65.771
Ceratocephale loveni,12.251,65.21
Ceratocephale loveni,12.256,65.776
Ceratocephale loveni,12.257,65.215
Ceratocephale loveni,12.301,68.137
Ceratocephale loveni,12.305,68.137
Ceratocephale loveni,12.305,66.107
Ceratocephale loveni,12.307,66.109
Ceratocephale loveni,12.32,66.112
Ceratocephale loveni,12.323,65.143
Ceratocephale loveni,12.324,65.144
Ceratocephale loveni,12.358,66.016
Ceratocephale loveni,12.373,65.314
Ceratocephale loveni,12.395,66.183
Ceratocephale loveni,12.417,66.182
Ceratocephale loveni,12.423,65.352
Ceratocephale loveni,12.425,65.352
Ceratocephale loveni,12.425,65.109
Ceratocephale loveni,12.434,65.353
Ceratocephale loveni,12.441,65.114
Ceratocephale loveni,12.441,65.113
Ceratocephale loveni,12.449,65.116
Ceratocephale loveni,12.45,66.028
Ceratocephale loveni,12.529,65.829
Ceratocephale loveni,12.531,65.752
Ceratocephale loveni,12.539,65.46
Ceratocephale loveni,12.543,65.745
Ceratocephale loveni,12.544,65.834
Ceratocephale loveni,12.544,65.743
Ceratocephale loveni,12.544,65.518
Ceratocephale loveni,12.545,65.521
Ceratocephale loveni,12.545,65.458
Ceratocephale loveni,12.548,65.743
Ceratocephale loveni,12.549,65.834
Ceratocephale loveni,12.55,65.836
Ceratocephale loveni,12.551,65.454
Ceratocephale loveni,12.553,65.527
Ceratocephale loveni,12.554,65.836
Ceratocephale loveni,12.555,65.452
Ceratocephale loveni,12.556,65.838
Ceratocephale loveni,12.556,65.453
Ceratocephale loveni,12.561,65.84
Ceratocephale loveni,12.575,66.673
Ceratocephale loveni,12.583,65.787
Ceratocephale loveni,12.59,65.784
Ceratocephale loveni,12.595,65.788
Ceratocephale loveni,12.612,65.809
Ceratocephale loveni,12.617,65.809
Ceratocephale loveni,12.641,65.817
Ceratocephale loveni,12.665,65.187
Ceratocephale loveni,12.674,66.159
Ceratocephale loveni,12.677,65.191
Ceratocephale loveni,12.682,65.934
Ceratocephale loveni,12.687,66.045
Ceratocephale loveni,12.691,66.045
Ceratocephale loveni,12.704,66.048
Ceratocephale loveni,12.716,66.05
Ceratocephale loveni,12.75,66.481
Ceratocephale loveni,12.768,66.177
Ceratocephale loveni,12.777,66.177
Ceratocephale loveni,12.78,66.178
Ceratocephale loveni,12.784,66.179
Ceratocephale loveni,12.922,65.321
Ceratocephale loveni,12.951,66.615
Ceratocephale loveni,12.96,66.621
Ceratocephale loveni,12.964,66.411
Ceratocephale loveni,12.972,65.943
Ceratocephale loveni,13.034,66.164
Ceratocephale loveni,13.095,66.629
Ceratocephale loveni,13.096,65.917
Ceratocephale loveni,13.101,66.629
Ceratocephale loveni,13.106,66.629
